ax(g)__sum_values,ax(g)__median,ax(g)__mean,ax(g)__length,ax(g)__standard_deviation,ax(g)__variance,ax(g)__root_mean_square,ax(g)__maximum,ax(g)__absolute_maximum,ax(g)__minimum,ay(g)__sum_values,ay(g)__median,ay(g)__mean,ay(g)__length,ay(g)__standard_deviation,ay(g)__variance,ay(g)__root_mean_square,ay(g)__maximum,ay(g)__absolute_maximum,ay(g)__minimum,az(g)__sum_values,az(g)__median,az(g)__mean,az(g)__length,az(g)__standard_deviation,az(g)__variance,az(g)__root_mean_square,az(g)__maximum,az(g)__absolute_maximum,az(g)__minimum,wx(deg/s)__sum_values,wx(deg/s)__median,wx(deg/s)__mean,wx(deg/s)__length,wx(deg/s)__standard_deviation,wx(deg/s)__variance,wx(deg/s)__root_mean_square,wx(deg/s)__maximum,wx(deg/s)__absolute_maximum,wx(deg/s)__minimum,wy(deg/s)__sum_values,wy(deg/s)__median,wy(deg/s)__mean,wy(deg/s)__length,wy(deg/s)__standard_deviation,wy(deg/s)__variance,wy(deg/s)__root_mean_square,wy(deg/s)__maximum,wy(deg/s)__absolute_maximum,wy(deg/s)__minimum,wz(deg/s)__sum_values,wz(deg/s)__median,wz(deg/s)__mean,wz(deg/s)__length,wz(deg/s)__standard_deviation,wz(deg/s)__variance,wz(deg/s)__root_mean_square,wz(deg/s)__maximum,wz(deg/s)__absolute_maximum,wz(deg/s)__minimum
216.1339,0.0796,0.07899630847953217,2736.0,0.029357985757659626,0.0008618913277469455,0.0842751925606839,0.1587,0.1587,0.0142,2706.3682,0.9893,0.98916966374269,2736.0,0.009417220176455644,8.868403585184326e-05,0.9892144902419688,1.0259,1.0259,0.9482,-110.0299,-0.0386,-0.0402156067251462,2736.0,0.024127660623465434,0.0005821440071611245,0.046898177271966004,0.0146,0.1035,-0.1035,192.9334999999998,-0.2441,0.070516630116959,2736.0,2.042743514377463,4.172801065531188,2.04396028842398,6.2866,6.2866,-5.249,361.7584999999997,-0.4272,0.13222167397660808,2736.0,3.482513310644702,12.127898958817523,3.4850224575871382,15.2588,15.2588,-7.5073,144.89789999999988,0.09154999999999999,0.05295975877192978,2736.0,1.8058600288669786,3.261130443859445,1.8066364271509154,7.3242,7.3242,-5.6152
231.799,0.0874,0.08278535714285715,2800.0,0.03175832207943329,0.0010085910213010203,0.08866795575951568,0.1489,0.1489,-0.0005,2765.244,0.9878,0.9875871428571429,2800.0,0.011013089892468497,0.00012128814897959179,0.9876485472503438,1.0356,1.0356,0.9438,-145.3496,-0.0547,-0.05191057142857143,2800.0,0.028106386075852904,0.000789968938244898,0.05903114740783644,0.0068,0.1221,-0.1221,-130.61600000000027,-0.3052,-0.046648571428571525,2800.0,2.3827057629895627,5.677286752983674,2.383162361695065,7.6294,7.6294,-5.8594,593.6251000000003,-0.1221,0.2120089642857144,2800.0,3.5737418396891294,12.771630736744644,3.5800249353436273,11.9019,11.9019,-8.0566,130.0057999999999,0.3052,0.04643064285714282,2800.0,2.0492858124296136,4.199572341025301,2.049811734189613,4.4556,6.3477,-6.3477
235.3902,0.09445,0.09807924999999999,2400.0,0.032650893343125646,0.0010660808361041667,0.1033712731694191,0.2095,0.2095,0.0186,2368.4761,0.9873,0.9868650416666666,2400.0,0.012571556470127206,0.0001580440320815972,0.9869451122001838,1.0415,1.0415,0.9268,-105.7106,-0.041,-0.04404608333333333,2400.0,0.021229567462850537,0.0004506945346597222,0.048895316663936914,0.0015,0.0918,-0.0918,39.982100000000145,-0.061,0.016659208333333394,2400.0,2.6451402888628057,6.9967671477652065,2.6451927485511337,8.1787,8.1787,-7.9956,-188.29330000000004,-0.3662,-0.07845554166666668,2400.0,3.8521575104146883,14.839117485044289,3.852956365839419,14.9536,14.9536,-10.498,347.5257000000001,0.2441,0.14480237500000004,2400.0,2.4007527749277986,5.763613886323526,2.405115717409282,9.2163,9.2163,-7.2632
260.6624,0.10765,0.10025476923076923,2600.0,0.03770044919576065,0.00142132386956213,0.10710902213668522,0.1699,0.1699,-0.0083,2564.5789000000004,0.9863,0.9863765000000002,2600.0,0.012339299851568685,0.00015225832082692298,0.9864536776114107,1.0366,1.0366,0.9131,-131.1223,-0.0483,-0.05043165384615384,2600.0,0.02209377361723,0.0004881348326494084,0.05505893698853705,-0.0034,0.1011,-0.1011,-228.27489999999995,-0.1221,-0.08779803846153844,2600.0,2.58954457162615,6.70574108843846,2.591032532407911,9.8877,11.2305,-11.2305,43.63949999999966,-0.7935,0.016784423076922943,2600.0,4.258669433517539,18.13626534397659,4.258702509078865,13.4888,13.4888,-10.0098,280.08900000000006,0.27465,0.10772653846153848,2600.0,2.848020171844675,8.11121889923417,2.850056825104208,8.0566,8.0566,-7.4463
-116.1044,0.0078,-0.048376833333333334,2400.0,0.16635768964785555,0.027674880904972228,0.17324895067022292,0.4077,2.4565,-2.4565,2315.0173999999997,0.9902,0.9645905833333333,2400.0,0.25226641864900107,0.06363834597799307,0.9970322659941018,10.8076,10.8076,0.4731,255.2244,0.0342,0.10634350000000001,2400.0,0.18965365898416864,0.03596851036608333,0.21743378384771153,3.3193,3.3193,-0.2808,2060.1786,0.5493,0.85840775,2400.0,18.278606793514285,334.10746631190653,18.298752148088315,86.9751,86.9751,-79.4067,-2161.1960999999988,0.3662,-0.9004983749999995,2400.0,19.914058976929503,396.56974493662653,19.934408500379543,50.5981,80.2002,-80.2002,3376.1593,0.4272,1.4067330416666666,2400.0,10.720567900415572,114.93057610742076,10.812468448875931,41.3818,41.3818,-40.2832
71.0686,0.0215,0.03230390909090909,2200.0,0.04899930373522863,0.0024009317665371903,0.05868964396800264,0.1504,0.1504,-0.085,2181.4660999999996,0.9912,0.9915754999999998,2200.0,0.01109496915989814,0.00012309834065909084,0.9916375701539898,1.041,1.041,0.9644,-5.082700000000003,-0.002,-0.002310318181818183,2200.0,0.022352633114948395,0.0004996402071714876,0.02247171059961229,0.0659,0.0659,-0.0601,537.593,0.2441,0.24436045454545452,2200.0,2.156971815860832,4.652527414417976,2.1707693212692214,9.3384,9.3384,-6.897,114.38220000000007,-0.2441,0.05199190909090912,2200.0,3.849931866385075,14.821975375807266,3.8502829161528096,11.7188,11.7188,-8.7891,-204.04180000000017,0.0,-0.0927462727272728,2200.0,2.884811478017981,8.322137263704288,2.886301982608385,7.2021,7.2021,-6.958
150.25279999999998,0.022,0.03954021052631578,3800.0,0.04639696421509419,0.0021526782883767312,0.060959876450351384,0.1694,0.1694,-0.0474,3765.8709,0.9917,0.9910186578947369,3800.0,0.00885462096361441,7.840431240927978e-05,0.9910582145403442,1.0205,1.0205,0.9609,-4.314300000000003,0.002,-0.0011353421052631586,3800.0,0.02453942318819413,0.0006021832904092798,0.024565673044011294,0.0596,0.0767,-0.0767,-142.82560000000012,0.0,-0.03758568421052635,3800.0,2.1601902644017517,4.6664219784161105,2.160517220962074,8.3008,8.4229,-8.4229,920.8409999999997,-0.1221,0.24232657894736834,3800.0,3.3561539108477763,11.263769073298823,3.3648909706204684,12.8174,12.8174,-9.8877,-492.9885000000002,0.0,-0.12973381578947374,3800.0,3.026683888040223,9.160815358122282,3.0294630252045622,8.9722,10.376,-10.376
163.3882,0.0273,0.04299689473684211,3800.0,0.05110900477709098,0.002612130369304709,0.06678969476136112,0.1836,0.1836,-0.0454,3765.7275,0.9912,0.9909809210526316,3800.0,0.008055021754623106,6.48833754674515e-05,0.9910136574567424,1.0171,1.0171,0.9604,-24.3335,-0.0054,-0.006403552631578948,3800.0,0.017339957521646156,0.0003006741268524931,0.018484577711105402,0.04,0.0527,-0.0527,601.3816999999999,0.061,0.15825834210526313,3800.0,1.6844593323609145,2.8374032423777775,1.6918773434335257,5.6763,5.6763,-5.3101,-173.8259999999999,0.0,-0.04574368421052629,3800.0,2.9451423223633695,8.6738632989759,2.9454975443243967,9.1553,9.1553,-7.2021,-239.74769999999984,0.1831,-0.06309149999999995,3800.0,2.5612851717548817,6.5601817310514345,2.5620621125225833,6.4087,8.4229,-8.4229
143.0726,0.0317,0.047690866666666665,3000.0,0.04769684800818137,0.0022749893099155553,0.06744930002107756,0.1826,0.1826,-0.0132,2972.0959,0.9912,0.9906986333333333,3000.0,0.00900264672928035,8.104764813222218e-05,0.9907395367787978,1.0249,1.0249,0.9536,-19.154899999999998,-0.00705,-0.006384966666666666,3000.0,0.02657010671159519,0.0007059705706655556,0.027326514047715637,0.0605,0.0698,-0.0698,-83.61629999999991,-0.1221,-0.02787209999999997,3000.0,1.823910406764796,3.3266491719049234,1.8241233581814946,6.4087,6.4087,-5.9204,-581.0572,-0.3662,-0.19368573333333333,3000.0,2.975524366021861,8.853745252789796,2.9818214929949556,12.9395,12.9395,-6.3477,436.7054000000003,0.3052,0.14556846666666676,3000.0,2.628916753425065,6.911203296438982,2.6329438799425002,6.2866,8.8501,-8.8501
157.1086,0.0464,0.05236953333333333,3000.0,0.04977665957503465,0.002477715838448889,0.0722515318868742,0.1768,0.1768,-0.0415,2971.1361,0.9902,0.9903787000000001,3000.0,0.010951873948172824,0.00011994354297666661,0.9904392525322624,1.0283,1.0283,0.9429,-32.323,-0.0083,-0.010774333333333334,3000.0,0.022255661779022037,0.0004953144812222223,0.02472651896244192,0.0278,0.0952,-0.0952,258.78150000000005,0.0,0.08626050000000002,3000.0,1.9693388675872292,3.8782955753897506,1.9712271429873323,7.0801,7.4463,-7.4463,831.0516999999998,-0.061,0.2770172333333333,3000.0,3.3931905711556607,11.513742252179679,3.404479519653971,13.916,13.916,-7.6904,-531.9838,0.1831,-0.17732793333333333,3000.0,2.7921477089294053,7.796088828479728,2.7977730473396156,6.8359,8.5449,-8.5449
50.6083,0.0024,0.01946473076923077,2600.0,0.05397789774104674,0.0029136134445428992,0.057380216002221006,0.1904,0.1904,-0.0903,2576.2824,0.9912,0.9908778461538462,2600.0,0.010739628340841606,0.00011533961689940823,0.990936045169104,1.0332,1.0332,0.9575,-31.154600000000006,-0.0059,-0.011982538461538463,2600.0,0.026618154065673024,0.0007085261258639054,0.029190877921812387,0.0361,0.0918,-0.0918,96.43499999999987,-0.1831,0.03709038461538457,2600.0,2.2931265434990395,5.258429344499852,2.293426484788813,8.0566,8.0566,-5.6152,609.1252000000001,0.3052,0.2342789230769231,2600.0,3.2261763274993664,10.4082136961173,3.2346715922818787,10.5591,10.5591,-8.3008,-957.8230000000001,-0.3052,-0.3683934615384616,2600.0,2.3471361668710595,5.509048185834171,2.375870772651253,6.2256,6.8359,-6.8359
-75.132,-0.0093,-0.026832857142857144,2800.0,0.04654353912944177,0.0021663010346938774,0.05372432649315259,0.0562,0.166,-0.166,2772.4892,0.9897,0.9901747142857142,2800.0,0.010616747379417452,0.00011271532491836732,0.990231629537107,1.0273,1.0273,0.9512,-21.151799999999998,0.0063,-0.007554214285714285,2800.0,0.0398410235914092,0.0015873071608112244,0.04055087316304933,0.0596,0.1035,-0.1035,107.30280000000016,-0.061,0.03832242857142863,2800.0,2.216247687372211,4.911753811782673,2.2165789903168998,6.7139,6.897,-6.897,-50.90689999999972,0.1221,-0.018181035714285615,2800.0,3.9946189750830965,15.956980756093929,3.9946603492854775,7.6294,13.1226,-13.1226,-226.7441,-0.1221,-0.08098003571428572,2800.0,2.682542141970533,7.196032343447855,2.683764168035661,9.9487,9.9487,-7.6294
-72.15570000000001,-0.0059,-0.02775219230769231,2600.0,0.052309383654089346,0.0027362716182707096,0.0592153341302221,0.0439,0.1953,-0.1953,2573.8787999999995,0.9902,0.9899533846153844,2600.0,0.009811778444129608,9.627099623668642e-05,0.9900020074260922,1.0215,1.0215,0.9536,-65.6148,-0.0176,-0.02523646153846154,2600.0,0.029642616563152098,0.0008786847167100592,0.038930241557076264,0.0205,0.0972,-0.0972,403.37950000000006,0.0,0.15514596153846155,2600.0,2.1088569457535336,4.447277617652921,2.1145561915055877,6.5918,6.5918,-5.8594,-202.20759999999973,0.4272,-0.07777215384615374,2600.0,4.216735454437379,17.780857892709207,4.2174525961323,9.3994,13.0615,-13.0615,97.41719999999975,0.0,0.03746815384615375,2600.0,3.112791521470667,9.68947105613967,3.1130170122715852,8.4839,9.8877,-9.8877
-129.1258,-0.0298,-0.03586827777777778,3600.0,0.04444684108673535,0.001975521682589506,0.057114403028774914,0.042,0.1548,-0.1548,3564.1494000000002,0.9907,0.9900415,3600.0,0.00924102928219819,8.539662219444438e-05,0.9900846268599692,1.0298,1.0298,0.9536,-68.1307,-0.0122,-0.018925194444444446,3600.0,0.030483035103625395,0.000929215429128858,0.03588005593486288,0.0415,0.0962,-0.0962,20.136299999999977,0.1221,0.005593416666666661,3600.0,2.038850857766451,4.156912820214993,2.038858530287229,5.3711,8.5449,-8.5449,-1746.1490999999996,0.1831,-0.48504141666666656,3600.0,3.995343822574208,15.962772260581882,4.024678550699905,8.4229,14.8315,-14.8315,418.2121000000002,-0.1221,0.11617002777777784,3600.0,2.4568794397215883,6.036256581326666,2.4596243730863776,6.7139,6.7139,-6.2256
-52.5904,-0.002,-0.021912666666666667,2400.0,0.04641147449236617,0.0021540249645555557,0.051324359957041835,0.0381,0.1699,-0.1699,2374.0168999999996,0.9893,0.9891737083333332,2400.0,0.00971741673053752,9.442818791493051e-05,0.989221438023779,1.0249,1.0249,0.958,-93.1635,-0.02855,-0.038818125,2400.0,0.03722605640745527,0.0013857792756510417,0.05378313959008592,0.0225,0.1157,-0.1157,-75.19560000000013,0.061,-0.031331500000000054,2400.0,1.8428948728086518,3.3962615122244166,1.8431611907580592,4.6997,6.1646,-6.1646,1604.2488999999996,0.7324,0.6684370416666665,2400.0,3.61857330362839,13.094072753732082,3.6797935855702786,9.8267,11.8408,-11.8408,-569.4617000000002,-0.3662,-0.23727570833333342,2400.0,2.430773016222908,5.908657456397415,2.4423261899595845,7.5684,7.5684,-7.4463
-138.4299,-0.0435,-0.0461433,3000.0,0.04675514519041371,0.0021860436017766666,0.0656905452608415,0.0337,0.1592,-0.1592,2967.9491,0.9897,0.9893163666666666,3000.0,0.009753290836031816,9.512668213222219e-05,0.9893644424764145,1.0205,1.0205,0.9551,-79.23230000000001,-0.022,-0.02641076666666667,3000.0,0.027058038868554797,0.0007321374674122222,0.0378109251848369,0.0347,0.0889,-0.0889,220.15250000000015,0.1831,0.07338416666666671,3000.0,1.9887246233619102,3.955025627565972,1.990078104870091,7.8735,7.8735,-7.3242,826.3576999999999,0.7324,0.2754525666666666,3000.0,3.808746566998135,14.506550411620077,3.818694086740038,9.8877,11.5356,-11.5356,-976.6832,-0.6104,-0.3255610666666667,3000.0,2.7585336690068143,7.609508003044196,2.777678529127036,7.0801,7.1411,-7.1411
-123.25989999999999,-0.021,-0.03625291176470588,3400.0,0.050205880517927876,0.0025206304385804496,0.06192660211896015,0.0557,0.1577,-0.1577,3365.0923999999995,0.9902,0.9897330588235292,3400.0,0.009334256392895179,8.712834240830453e-05,0.9897770739265425,1.0229,1.0229,0.9463,-28.9262,-0.0034,-0.008507705882352942,3400.0,0.035532331747901186,0.0012625465994429066,0.03653666184565209,0.082,0.0894,-0.0894,20.386000000000195,0.1221,0.005995882352941234,3400.0,2.9479441267343844,8.690374574347752,2.9479502243004276,7.8735,14.2212,-14.2212,-1905.7044999999994,-0.1831,-0.5605013235294116,3400.0,4.3821885958470315,19.203576889571778,4.417888480173532,15.1978,15.1978,-10.0098,967.4073000000001,-0.2441,0.28453155882352943,3400.0,2.734192518910438,7.475808730465805,2.7489574275409128,8.1787,8.1787,-5.4932
-99.22420000000001,-0.0156,-0.033074733333333335,3000.0,0.044048130738949136,0.0019402378215955557,0.05508335326272963,0.0371,0.1445,-0.1445,2968.6944999999996,0.9897,0.9895648333333332,3000.0,0.008077213214070528,6.524137330555556e-05,0.9895977974628548,1.0244,1.0244,0.9536,-89.51440000000001,-0.0176,-0.029838133333333336,3000.0,0.031078942053780118,0.0009659006391822222,0.04308381180907743,0.0347,0.0981,-0.0981,129.5813,0.061,0.04319376666666667,3000.0,1.8616789961818012,3.465848684824479,1.86218000910313,4.8828,5.9204,-5.9204,1961.3664,0.7324,0.6537888000000001,3000.0,2.471849283674316,6.110038881201227,2.556849365177125,7.8735,7.8735,-6.3477,-1080.5043,-0.4272,-0.36016810000000005,3000.0,1.9856520290152526,3.94281398033239,2.0180522888641907,5.127,7.2632,-7.2632
-123.392,-0.0234,-0.03856,3200.0,0.04480490751580679,0.0020074797375,0.059113055558818815,0.0347,0.1597,-0.1597,3165.408,0.9893,0.98919,3200.0,0.008795928745732312,7.736836250000002e-05,0.9892291061541305,1.0186,1.0186,0.9595,-87.3354,-0.0181,-0.027292312500000002,3200.0,0.02868724134353709,0.0008229578159023438,0.03959580959520843,0.0176,0.1074,-0.1074,-64.88009999999997,0.0,-0.020275031249999992,3200.0,2.002329367954592,4.009322897773437,2.0024320149921757,5.6152,6.2256,-6.2256,-236.81480000000022,0.4883,-0.07400462500000007,3200.0,4.021374661012682,16.17145416423486,4.022055550182798,8.9722,10.9863,-10.9863,-68.48059999999987,0.0,-0.02140018749999996,3200.0,2.304668163201584,5.311495342474965,2.304767517668539,6.1035,6.3477,-6.3477
-60.288000000000004,-0.0024,-0.016746666666666667,3600.0,0.043835623070740085,0.00192156185,0.04692560808816913,0.0767,0.1577,-0.1577,3564.6611000000003,0.9902,0.9901836388888889,3600.0,0.008969891401710926,8.04589517584876e-05,0.9902242663533347,1.0352,1.0352,0.9526,4.869900000000001,0.0103,0.0013527500000000004,3600.0,0.037321461180662825,0.0013928914646597222,0.03734596895546054,0.0674,0.0815,-0.0815,-349.48699999999997,-0.1221,-0.0970797222222222,3600.0,2.2379971319053538,5.00863116241659,2.2401017019062626,6.3477,8.5449,-8.5449,-1234.7431,-0.061,-0.34298419444444445,3600.0,3.365063477562524,11.323652208025186,3.3824976519820216,7.5073,9.5825,-9.5825,1132.4454000000005,0.1221,0.3145681666666668,3600.0,2.1188310902759504,4.489445189119972,2.1420546959870097,7.2021,7.2021,-5.4321
88.85079999999999,0.0356,0.0444254,2000.0,0.04076857962745329,0.0016620770848399997,0.06029671010925886,0.1631,0.1631,-0.04,1982.4436,0.9912,0.9912218,2000.0,0.009649760865430809,9.311788475999996e-05,0.9912687701526766,1.0234,1.0234,0.9585,23.4744,0.0068,0.0117372,2000.0,0.020095643711013588,0.00040383489615999994,0.02327223152170844,0.0674,0.0674,-0.0278,510.9253000000001,0.2441,0.25546265000000007,2000.0,1.59980911114732,2.559389192109978,1.6200772690384246,5.249,7.8735,-7.8735,1357.5445,0.39670000000000005,0.67877225,2000.0,3.3780539678304335,11.411248609574937,3.4455740272043207,10.8032,10.8032,-8.0566,-111.3970000000001,0.1831,-0.055698500000000054,2000.0,2.7537032078072157,7.58288135668775,2.754266450362056,5.7983,8.2397,-8.2397
76.51509999999999,0.0269,0.04250838888888888,1800.0,0.050727790560816846,0.0025733087351820986,0.06618362230273522,0.1865,0.1865,-0.0669,1782.0277999999998,0.9897,0.9900154444444443,1800.0,0.017925157532926922,0.0003213112725802468,0.9901777070360204,1.1289,1.1289,0.9365,31.2884,0.0161,0.017382444444444443,1800.0,0.015529684929987839,0.00024117111402469137,0.023309236128386725,0.0654,0.0654,-0.0215,163.8180999999999,0.061,0.0910100555555555,1800.0,1.8974969258924,3.600494583771108,1.8996782395930458,6.1035,7.6294,-7.6294,196.65449999999984,-0.6714,0.10925249999999992,1800.0,4.5828114674345155,21.0021609460493,4.5841135516919245,13.6108,16.5405,-16.5405,-409.1808,0.4272,-0.22732266666666665,1800.0,3.3650038477074915,11.323250895086224,3.3726734929231834,5.249,11.4746,-11.4746
56.08240000000001,0.0176,0.028041200000000002,2000.0,0.04718488966353529,0.0022264138125599998,0.05488827479526024,0.1802,0.1802,-0.1123,1982.6839,0.9917,0.99134195,2000.0,0.01213042518617958,0.0001471472151974999,0.9914161633970873,1.0381,1.0381,0.9438,17.106299999999997,0.0068,0.008553149999999999,2000.0,0.015978729614005614,0.00025531980007749997,0.018123911691464403,0.0576,0.0576,-0.0376,-330.7449999999999,0.061,-0.16537249999999995,2000.0,2.333413311353938,5.444817681603749,2.3392660698090757,6.0425,12.3291,-12.3291,76.29559999999992,-0.3662,0.03814779999999996,2000.0,3.8396986959311223,14.74328607553516,3.8398881924061277,13.4277,13.4277,-11.2915,141.2953000000001,0.3662,0.07064765000000006,2000.0,2.4567161293003466,6.035454139964478,2.4577317246630073,5.6763,9.8267,-9.8267
120.1894,0.0591,0.0600947,2000.0,0.06294392045233599,0.00396193712191,0.08702476710684148,0.2837,0.2837,-0.0723,1978.1210999999998,0.9897,0.9890605499999999,2000.0,0.02609719043685546,0.0006810633486975001,0.9894047882009669,1.2778,1.2778,0.8696,10.741399999999997,0.0098,0.005370699999999998,2000.0,0.022849074412544593,0.00052208020151,0.023471783485708962,0.0835,0.0835,-0.0796,494.0181999999999,-0.2441,0.24700909999999995,2000.0,2.2720747746095835,5.162323781417189,2.285462158273464,11.5356,11.5356,-5.249,0.12229999999954089,-0.4883,6.114999999977044e-05,2000.0,4.513124800250451,20.368295462635675,4.513124800664723,20.2637,20.2637,-8.7891,532.1646000000001,0.9766,0.26608230000000005,2000.0,3.7740787731745495,14.243670586126711,3.783446890931601,9.1553,17.395,-17.395
-30.56299999999999,-0.0181,-0.015281499999999996,2000.0,0.052679634943211213,0.00277514393775,0.054851327969339086,0.0986,0.1909,-0.1909,1981.7703000000001,0.9912,0.9908851500000001,2000.0,0.008480789731947134,7.192379447749994e-05,0.9909214420351393,1.0308,1.0308,0.9551,3.848300000000002,0.0029,0.001924150000000001,2000.0,0.015226780742412363,0.0002318548517775,0.015347872979667249,0.0542,0.0542,-0.041,209.52930000000003,0.1831,0.10476465000000001,2000.0,1.7384375630103537,3.0221651604853776,1.741591453922245,5.249,7.9346,-7.9346,225.3443000000001,0.4883,0.11267215000000004,2000.0,5.6171079563205275,31.551901792959377,5.61823787377724,12.5732,17.395,-17.395,-1935.4244,-0.7324,-0.9677122,2000.0,2.3892407223616376,5.70847122939116,2.5777777505867334,7.6294,7.6294,-6.5918
-58.0216,-0.0435,-0.04835133333333333,1200.0,0.04573933462082232,0.0020920867315555552,0.06655778066211843,0.0283,0.2241,-0.2241,1187.3363,0.9897,0.9894469166666666,1200.0,0.014699610782592933,0.00021607855715972244,0.9895561022288395,1.0938,1.0938,0.938,27.7576,0.0239,0.023131333333333334,1200.0,0.01494526574612249,0.0002233609682222222,0.027539418112952203,0.0859,0.0859,-0.0347,172.30179999999996,0.0,0.1435848333333333,1200.0,1.8489330438219334,3.418553400536639,1.8544999339174968,6.897,6.897,-5.6763,-1662.5351,0.6104,-1.3854459166666666,1200.0,6.222322864287366,38.71730182743333,6.374697029305916,7.2632,25.0244,-25.0244,887.1488,-0.4272,0.7392906666666668,1200.0,3.35724640371335,11.271103415246222,3.437681501399841,9.3384,9.3384,-5.8594
-47.3479,-0.0156,-0.029592437500000002,1600.0,0.04947079604735094,0.0024473596615585936,0.057646092831604816,0.0752,0.1641,-0.1641,1584.1008000000002,0.9907,0.9900630000000001,1600.0,0.011198155807989099,0.00012539869349999997,0.990126326618225,1.0327,1.0327,0.9551,2.4754999999999994,0.0039,0.0015471874999999995,1600.0,0.025162675078175684,0.0006331602170898437,0.025210196473847642,0.0664,0.082,-0.082,-96.06729999999988,-0.061,-0.060042062499999924,1600.0,2.3729514917370302,5.630898782136996,2.3737109831245777,6.7139,6.7139,-6.5308,526.6718999999998,1.1597,0.3291699374999999,1600.0,6.964625605249898,48.506009821302506,6.972400065189623,15.4419,19.7144,-19.7144,-249.14620000000014,-0.3662,-0.15571637500000007,1600.0,3.0052483350372823,9.031517555244358,3.0092798382150336,8.1177,8.1177,-7.3853
-50.9834,-0.0308,-0.03641671428571429,1400.0,0.03681144221265326,0.0013550822777755104,0.05178087829636397,0.0518,0.2085,-0.2085,1386.8984,0.9912,0.9906417142857143,1400.0,0.00970380131280352,9.416375991836733e-05,0.9906892397936182,1.0249,1.0249,0.9443,-6.637600000000001,-0.0015,-0.004741142857142858,1400.0,0.016754478509414996,0.00028071255012244897,0.01741238024264017,0.0391,0.0742,-0.0742,-21.975799999999936,-0.061,-0.015696999999999954,1400.0,1.822225413739122,3.3205054584767146,1.822293020972674,4.5166,7.019,-7.019,963.9288000000006,1.4648,0.6885205714285718,1400.0,6.4118080477644375,41.11128244137681,6.448669864294275,14.4653,23.0103,-23.0103,117.06280000000012,-0.1221,0.0836162857142858,1400.0,2.7110448482838136,7.349764169406205,2.712334023058896,10.6201,10.6201,-6.2866
-40.3161,-0.0215,-0.022397833333333332,1800.0,0.06897276677368153,0.004757242556416666,0.07251831144231397,0.1655,0.2056,-0.2056,1782.9427,0.99095,0.9905237222222223,1800.0,0.01808348566849985,0.0003270124539228394,0.9906887789507303,1.0913,1.0913,0.9185,-7.1371,0.0,-0.003965055555555556,1800.0,0.025030002574626363,0.0006265010288858024,0.02534211306194581,0.103,0.103,-0.0659,461.1203999999999,0.061,0.25617799999999996,1800.0,2.3175567892537177,5.371069471416001,2.331672498250987,12.6343,13.7939,-13.7939,-1021.3041999999999,0.8545,-0.5673912222222222,1800.0,6.807605005056286,46.34348590486739,6.831209168509059,16.6016,25.8179,-25.8179,158.81099999999975,-0.1831,0.0882283333333332,1800.0,3.723613676628525,13.865298812775,3.7246587832414635,10.1929,10.1929,-8.3008
-36.7121,-0.0161,-0.0229450625,1600.0,0.054733474109735565,0.0029957531881210932,0.059348370502061806,0.1299,0.2354,-0.2354,1584.7768999999998,0.9902,0.9904855624999999,1600.0,0.015895656177352155,0.00025267188530859373,0.9906131037929238,1.1406,1.1406,0.9326,-23.7286,-0.0117,-0.014830375,1600.0,0.019037674880598602,0.00036243306485937504,0.024132407412025846,0.0254,0.0864,-0.0864,-105.46729999999994,-0.3662,-0.06591706249999996,1600.0,1.9037453950410808,3.624246529140121,1.90488624024343,6.7139,7.019,-7.019,561.6481999999999,0.3052,0.3510301249999999,1600.0,7.385835073126802,54.550559727429984,7.394172156238148,24.9023,24.9023,-21.9727,225.4644,-0.061,0.14091525000000002,1600.0,3.7933674633025523,14.389636711642439,3.795983906620917,11.8408,11.8408,-11.6577
